"3291-7805-9554-9642	"
"5477-4047-1803-2183	"
"8219-1409-3687-4192	"
"1244-9600-9891-4800	"
"3692-5474-8675-8433	"
"4711-6300-1488-4236	"
"4158-3725-1171-1216	"
"8977-3038-1246-4366	"
"9560-0962-6065-5400	"
"5868-1887-9227-1213	"
"4048-6272-6951-6822	"
"7649-3988-4787-0059	"
"4582-3094-6634-5135	"
"2411-7508-9762-0818	"
"7409-7151-2528-1779	"
"4529-9502-2018-9040	"
"9901-2511-1440-5860	"
"6784-0522-8543-7162	"
"5555-5605-6562-5264	"
"2027-4231-2726-5469	"
"3810-2504-2871-9890	"
"6962-7472-0829-1182	"
"6063-4629-9140-5397	"
"7069-1090-5273-7971	"
"9309-7233-0024-7733	"
"9510-5335-8645-9638	"
"8859-2818-5407-5042	"
"5894-0768-9431-9966	"
"8440-9857-4532-7141	"
"6007-0553-3779-6048	"
"1567-2607-3488-8192	"
"3131-9057-9645-3269	"
"9991-2520-1652-3305	"
"7621-6976-0120-1113	"
"3529-4127-2918-2465	"
"6911-3137-2799-9601	"
"1878-7488-8927-6073	"
"3888-5493-1559-8464	"
"9578-9246-1157-1038	"
"8065-8690-5231-5736	"
"8804-0361-5719-9189	"
"3412-6611-2256-0565	"
"4959-6666-8457-2723	"
"8610-2541-8227-5910	"
"4296-3985-7513-7200	"
"3576-6370-4960-8007	"
"2525-1056-2111-5818	"
"4894-9274-7466-9734	"
"4206-9673-8321-2139	"
"3215-1260-6798-7683	"
"4517-3141-8629-5743	"
"8244-6519-5543-2852	"
"8799-2383-5549-8533	"
"1296-4724-1235-4544	"
"9406-2952-8469-9364	"
"7350-1362-2347-9883	"
"7974-1462-5904-7747	"
"3644-8723-0582-4941	"
"7053-2395-0740-2706	"
"6297-0946-6346-4446	"
"3925-9118-0870-3671	"
"1565-6696-0046-2696	"
"1501-9623-9992-6230	"
"2281-9923-6577-4991	"
"7714-4482-4681-7417	"
"6689-9056-7487-4702	"
"1961-6318-4506-1075	"
"5331-1239-6712-8225	"
"6547-0288-3572-6094	"
"2352-3795-6183-9153	"
"3425-6675-9363-7778	"
"5117-7777-0475-1040	"
"6323-3269-3458-1038	"
"5940-8470-3103-9325	"
"2665-1998-5522-7977	"
"3361-5541-0248-3071	"
"3171-9607-2698-5298	"
"8495-9435-8653-1615	"
